runtime,application,algorithm,bw_level,ipath_0,ipath_1,task_count,power_cap,thread_count,year
22.838752,amr,rand,5,0,2,4096,64,16,2019
46.085524,amr,rand,5,0,2,4096,64,24,2019
21.635981,amr,rand,5,0,2,4096,80,16,2019
40.101347,amr,rand,5,0,2,4096,80,24,2019
38.585351,amr,rand,5,0,2,4096,115,24,2019
20.989838,amr,rand,5,0,2,2048,64,16,2019
34.13291,amr,rand,5,0,2,2048,64,24,2019
19.86492,amr,rand,5,0,2,2048,80,16,2019
30.415951,amr,rand,5,0,2,2048,80,24,2019
19.607898,amr,rand,5,0,2,2048,115,16,2019
28.281623,amr,rand,5,0,2,2048,115,24,2019
19.137164,amr,rand,5,0,2,1024,64,16,2019
27.479674,amr,rand,5,0,2,1024,64,20,2019
28.844767,amr,rand,5,0,2,1024,64,24,2019
17.915701,amr,rand,5,0,2,1024,80,16,2019
25.190724,amr,rand,5,0,2,1024,80,20,2019
24.982654,amr,rand,5,0,2,1024,80,24,2019
18.333897,amr,rand,5,0,2,1024,115,16,2019
24.829715,amr,rand,5,0,2,1024,115,20,2019
23.973956,amr,rand,5,0,2,1024,115,24,2019
23.077748,amr,spr,1,2,0,4096,64,16,2019
89.842191,amr,spr,1,2,0,4096,64,24,2019
21.831099,amr,spr,1,2,0,4096,80,16,2019
86.045283,amr,spr,1,2,0,4096,80,24,2019
21.845839,amr,spr,1,2,0,4096,115,16,2019
82.408329,amr,spr,1,2,0,4096,115,24,2019
51.220656,amr,spr,1,2,0,2048,64,16,2019
52.182386,amr,spr,1,2,0,2048,64,24,2019
50.592232,amr,spr,1,2,0,2048,80,16,2019
48.385159,amr,spr,1,2,0,2048,80,24,2019
50.547093,amr,spr,1,2,0,2048,115,16,2019
46.999481,amr,spr,1,2,0,2048,115,24,2019
37.000997,amr,spr,1,2,0,1024,64,16,2019
52.918376,amr,spr,1,2,0,1024,64,20,2019
40.009655,amr,spr,1,2,0,1024,64,24,2019
35.919106,amr,spr,1,2,0,1024,80,16,2019
51.798124,amr,spr,1,2,0,1024,80,20,2019
37.831681,amr,spr,1,2,0,1024,80,24,2019
38.185979,amr,spr,1,2,0,1024,115,16,2019
51.123886,amr,spr,1,2,0,1024,115,20,2019
36.66405,amr,spr,1,2,0,1024,115,24,2019
23.348404,amr,spr,2,1,0,4096,64,16,2019
63.094387,amr,spr,2,1,0,4096,64,24,2019
21.867311,amr,spr,2,1,0,4096,80,16,2019
56.931967,amr,spr,2,1,0,4096,80,24,2019
55.70372,amr,spr,2,1,0,4096,115,24,2019
29.098393,amr,spr,2,1,0,2048,64,16,2019
41.990263,amr,spr,2,1,0,2048,64,24,2019
28.173341,amr,spr,2,1,0,2048,80,16,2019
38.800081,amr,spr,2,1,0,2048,80,24,2019
27.833127,amr,spr,2,1,0,2048,115,16,2019
37.901199,amr,spr,2,1,0,2048,115,24,2019
24.74149,amr,spr,2,1,0,1024,64,16,2019
38.252565,amr,spr,2,1,0,1024,64,20,2019
35.021473,amr,spr,2,1,0,1024,64,24,2019
23.745256,amr,spr,2,1,0,1024,80,16,2019
36.950135,amr,spr,2,1,0,1024,80,20,2019
32.589622,amr,spr,2,1,0,1024,80,24,2019
23.792556,amr,spr,2,1,0,1024,115,16,2019
36.18398,amr,spr,2,1,0,1024,115,20,2019
31.643477,amr,spr,2,1,0,1024,115,24,2019
22.926552,amr,spr,3,0,0,4096,64,16,2019
48.68119,amr,spr,3,0,0,4096,64,24,2019
21.93455,amr,spr,3,0,0,4096,80,16,2019
43.346016,amr,spr,3,0,0,4096,80,24,2019
41.741467,amr,spr,3,0,0,4096,115,24,2019
22.936198,amr,spr,3,0,0,2048,64,16,2019
35.914208,amr,spr,3,0,0,2048,64,24,2019
22.238003,amr,spr,3,0,0,2048,80,16,2019
32.472716,amr,spr,3,0,0,2048,80,24,2019
21.924475,amr,spr,3,0,0,2048,115,16,2019
31.566266,amr,spr,3,0,0,2048,115,24,2019
20.742239,amr,spr,3,0,0,1024,64,16,2019
30.408392,amr,spr,3,0,0,1024,64,20,2019
29.895194,amr,spr,3,0,0,1024,64,24,2019
19.932133,amr,spr,3,0,0,1024,80,16,2019
29.316828,amr,spr,3,0,0,1024,80,20,2019
27.998035,amr,spr,3,0,0,1024,80,24,2019
19.829775,amr,spr,3,0,0,1024,115,16,2019
29.016918,amr,spr,3,0,0,1024,115,20,2019
26.459719,amr,spr,3,0,0,1024,115,24,2019
22.745784,amr,spr,4,0,1,4096,64,16,2019
45.101913,amr,spr,4,0,1,4096,64,24,2019
21.668164,amr,spr,4,0,1,4096,80,16,2019
40.145207,amr,spr,4,0,1,4096,80,24,2019
38.100356,amr,spr,4,0,1,4096,115,24,2019
20.709901,amr,spr,4,0,1,2048,64,16,2019
33.900938,amr,spr,4,0,1,2048,64,24,2019
19.637611,amr,spr,4,0,1,2048,80,16,2019
29.689617,amr,spr,4,0,1,2048,80,24,2019
19.818344,amr,spr,4,0,1,2048,115,16,2019
28.81245,amr,spr,4,0,1,2048,115,24,2019
19.389987,amr,spr,4,0,1,1024,64,16,2019
26.957506,amr,spr,4,0,1,1024,64,20,2019
28.439986,amr,spr,4,0,1,1024,64,24,2019
18.667027,amr,spr,4,0,1,1024,80,16,2019
25.310039,amr,spr,4,0,1,1024,80,20,2019
24.913453,amr,spr,4,0,1,1024,80,24,2019
18.642451,amr,spr,4,0,1,1024,115,16,2019
24.92399,amr,spr,4,0,1,1024,115,20,2019
23.907669,amr,spr,4,0,1,1024,115,24,2019
22.855129,amr,spr,5,0,2,4096,64,16,2019
45.857882,amr,spr,5,0,2,4096,64,24,2019
21.605888,amr,spr,5,0,2,4096,80,16,2019
40.376017,amr,spr,5,0,2,4096,80,24,2019
39.878355,amr,spr,5,0,2,4096,115,24,2019
21.04077,amr,spr,5,0,2,2048,64,16,2019
33.532743,amr,spr,5,0,2,2048,64,24,2019
19.587732,amr,spr,5,0,2,2048,80,16,2019
29.780691,amr,spr,5,0,2,2048,80,24,2019
19.661473,amr,spr,5,0,2,2048,115,16,2019
28.623321,amr,spr,5,0,2,2048,115,24,2019
19.580916,amr,spr,5,0,2,1024,64,16,2019
26.724109,amr,spr,5,0,2,1024,64,20,2019
28.031521,amr,spr,5,0,2,1024,64,24,2019
18.554638,amr,spr,5,0,2,1024,80,16,2019
25.169174,amr,spr,5,0,2,1024,80,20,2019
25.297199,amr,spr,5,0,2,1024,80,24,2019
18.602113,amr,spr,5,0,2,1024,115,16,2019
24.985161,amr,spr,5,0,2,1024,115,20,2019
23.721134,amr,spr,5,0,2,1024,115,24,2019
13.88,cg,pak,1,2,0,4096,64,16,2019
13.89,cg,pak,1,2,0,4096,64,16,2019
32.76,cg,pak,1,2,0,4096,64,20,2019
32.57,cg,pak,1,2,0,4096,64,20,2019
45.3,cg,pak,1,2,0,4096,64,24,2019
45.59,cg,pak,1,2,0,4096,64,24,2019
13.54,cg,pak,1,2,0,4096,80,16,2019
13.51,cg,pak,1,2,0,4096,80,16,2019
32.22,cg,pak,1,2,0,4096,80,20,2019
32.04,cg,pak,1,2,0,4096,80,20,2019
44.82,cg,pak,1,2,0,4096,80,24,2019
13.52,cg,pak,1,2,0,4096,115,16,2019
13.59,cg,pak,1,2,0,4096,115,16,2019
32.16,cg,pak,1,2,0,4096,115,20,2019
32.15,cg,pak,1,2,0,4096,115,20,2019
44.49,cg,pak,1,2,0,4096,115,24,2019
33.79,cg,pak,1,2,0,2048,64,16,2019
30.47,cg,pak,1,2,0,2048,64,20,2019
32.95,cg,pak,1,2,0,2048,64,24,2019
33.58,cg,pak,1,2,0,2048,64,16,2019
32.9,cg,pak,1,2,0,2048,64,24,2019
33.32,cg,pak,1,2,0,2048,80,16,2019
29.83,cg,pak,1,2,0,2048,80,20,2019
32.21,cg,pak,1,2,0,2048,80,24,2019
33.38,cg,pak,1,2,0,2048,80,16,2019
32.29,cg,pak,1,2,0,2048,80,24,2019
33.22,cg,pak,1,2,0,2048,115,16,2019
29.34,cg,pak,1,2,0,2048,115,20,2019
31.93,cg,pak,1,2,0,2048,115,24,2019
33.36,cg,pak,1,2,0,2048,115,16,2019
31.82,cg,pak,1,2,0,2048,115,24,2019
34.03,cg,pak,1,2,0,1024,64,16,2019
35.32,cg,pak,1,2,0,1024,64,16,2019
33.6,cg,pak,1,2,0,1024,64,16,2019
41.97,cg,pak,1,2,0,1024,64,20,2019
42.01,cg,pak,1,2,0,1024,64,20,2019
42.09,cg,pak,1,2,0,1024,64,20,2019
44.98,cg,pak,1,2,0,1024,64,24,2019
44.84,cg,pak,1,2,0,1024,64,24,2019
44.7,cg,pak,1,2,0,1024,64,24,2019
34.73,cg,pak,1,2,0,1024,80,16,2019
34.71,cg,pak,1,2,0,1024,80,16,2019
34.8,cg,pak,1,2,0,1024,80,16,2019
40.93,cg,pak,1,2,0,1024,80,20,2019
40.94,cg,pak,1,2,0,1024,80,20,2019
40.96,cg,pak,1,2,0,1024,80,20,2019
43.35,cg,pak,1,2,0,1024,80,24,2019
43.33,cg,pak,1,2,0,1024,80,24,2019
43.31,cg,pak,1,2,0,1024,80,24,2019
34.79,cg,pak,1,2,0,1024,115,16,2019
34.76,cg,pak,1,2,0,1024,115,16,2019
35.88,cg,pak,1,2,0,1024,115,16,2019
40.62,cg,pak,1,2,0,1024,115,20,2019
40.52,cg,pak,1,2,0,1024,115,20,2019
40.59,cg,pak,1,2,0,1024,115,20,2019
42.74,cg,pak,1,2,0,1024,115,24,2019
42.74,cg,pak,1,2,0,1024,115,24,2019
42.73,cg,pak,1,2,0,1024,115,24,2019
42.04,cg,pak,1,2,0,512,64,16,2019
51.39,cg,pak,1,2,0,512,64,24,2019
40.58,cg,pak,1,2,0,512,80,16,2019
48.92,cg,pak,1,2,0,512,80,24,2019
40.55,cg,pak,1,2,0,512,115,16,2019
47.91,cg,pak,1,2,0,512,115,24,2019
13.91,cg,pak,2,1,0,4096,64,16,2019
13.86,cg,pak,2,1,0,4096,64,16,2019
23.61,cg,pak,2,1,0,4096,64,20,2019
23.57,cg,pak,2,1,0,4096,64,20,2019
28.26,cg,pak,2,1,0,4096,64,24,2019
28.31,cg,pak,2,1,0,4096,64,24,2019
13.52,cg,pak,2,1,0,4096,80,16,2019
13.55,cg,pak,2,1,0,4096,80,16,2019
23.15,cg,pak,2,1,0,4096,80,20,2019
23.2,cg,pak,2,1,0,4096,80,20,2019
27.71,cg,pak,2,1,0,4096,80,24,2019
13.57,cg,pak,2,1,0,4096,115,16,2019
13.52,cg,pak,2,1,0,4096,115,16,2019
23.07,cg,pak,2,1,0,4096,115,20,2019
23.17,cg,pak,2,1,0,4096,115,20,2019
27.41,cg,pak,2,1,0,4096,115,24,2019
21.24,cg,pak,2,1,0,2048,64,16,2019
25.64,cg,pak,2,1,0,2048,64,20,2019
29.33,cg,pak,2,1,0,2048,64,24,2019
22.89,cg,pak,2,1,0,2048,64,16,2019
28.81,cg,pak,2,1,0,2048,64,24,2019
22.31,cg,pak,2,1,0,2048,80,16,2019
25.06,cg,pak,2,1,0,2048,80,20,2019
28.1,cg,pak,2,1,0,2048,80,24,2019
22.5,cg,pak,2,1,0,2048,80,16,2019
28.07,cg,pak,2,1,0,2048,80,24,2019
22.34,cg,pak,2,1,0,2048,115,16,2019
24.87,cg,pak,2,1,0,2048,115,20,2019
27.81,cg,pak,2,1,0,2048,115,24,2019
22.29,cg,pak,2,1,0,2048,115,16,2019
27.95,cg,pak,2,1,0,2048,115,24,2019
32.7,cg,pak,2,1,0,1024,64,16,2019
32.77,cg,pak,2,1,0,1024,64,16,2019
32.71,cg,pak,2,1,0,1024,64,16,2019
38.83,cg,pak,2,1,0,1024,64,20,2019
38.93,cg,pak,2,1,0,1024,64,20,2019
38.84,cg,pak,2,1,0,1024,64,20,2019
42.75,cg,pak,2,1,0,1024,64,24,2019
42.79,cg,pak,2,1,0,1024,64,24,2019
42.82,cg,pak,2,1,0,1024,64,24,2019
32.13,cg,pak,2,1,0,1024,80,16,2019
32.24,cg,pak,2,1,0,1024,80,16,2019
32.1,cg,pak,2,1,0,1024,80,16,2019
37.76,cg,pak,2,1,0,1024,80,20,2019
37.84,cg,pak,2,1,0,1024,80,20,2019
37.76,cg,pak,2,1,0,1024,80,20,2019
41.25,cg,pak,2,1,0,1024,80,24,2019
41.2,cg,pak,2,1,0,1024,80,24,2019
41.24,cg,pak,2,1,0,1024,80,24,2019
32.11,cg,pak,2,1,0,1024,115,16,2019
32.19,cg,pak,2,1,0,1024,115,16,2019
32.18,cg,pak,2,1,0,1024,115,16,2019
37.43,cg,pak,2,1,0,1024,115,20,2019
37.58,cg,pak,2,1,0,1024,115,20,2019
37.45,cg,pak,2,1,0,1024,115,20,2019
40.56,cg,pak,2,1,0,1024,115,24,2019
40.73,cg,pak,2,1,0,1024,115,24,2019
40.52,cg,pak,2,1,0,1024,115,24,2019
40.85,cg,pak,2,1,0,512,64,16,2019
50.73,cg,pak,2,1,0,512,64,24,2019
39.31,cg,pak,2,1,0,512,80,16,2019
48.29,cg,pak,2,1,0,512,80,24,2019
39.33,cg,pak,2,1,0,512,115,16,2019
47.38,cg,pak,2,1,0,512,115,24,2019
13.76,cg,pak,3,0,0,4096,64,16,2019
13.68,cg,pak,3,0,0,4096,64,16,2019
18.51,cg,pak,3,0,0,4096,64,20,2019
18.54,cg,pak,3,0,0,4096,64,20,2019
21.48,cg,pak,3,0,0,4096,64,24,2019
21.35,cg,pak,3,0,0,4096,64,24,2019
13.46,cg,pak,3,0,0,4096,80,16,2019
13.5,cg,pak,3,0,0,4096,80,16,2019
18.03,cg,pak,3,0,0,4096,80,20,2019
18.06,cg,pak,3,0,0,4096,80,20,2019
20.8,cg,pak,3,0,0,4096,80,24,2019
13.47,cg,pak,3,0,0,4096,115,16,2019
13.44,cg,pak,3,0,0,4096,115,16,2019
17.93,cg,pak,3,0,0,4096,115,20,2019
17.92,cg,pak,3,0,0,4096,115,20,2019
20.45,cg,pak,3,0,0,4096,115,24,2019
17.25,cg,pak,3,0,0,2048,64,16,2019
20.8,cg,pak,3,0,0,2048,64,20,2019
23.93,cg,pak,3,0,0,2048,64,24,2019
17.24,cg,pak,3,0,0,2048,64,16,2019
23.94,cg,pak,3,0,0,2048,64,24,2019
16.84,cg,pak,3,0,0,2048,80,16,2019
20.02,cg,pak,3,0,0,2048,80,20,2019
23,cg,pak,3,0,0,2048,80,24,2019
16.78,cg,pak,3,0,0,2048,80,16,2019
23.08,cg,pak,3,0,0,2048,80,24,2019
16.83,cg,pak,3,0,0,2048,115,16,2019
19.87,cg,pak,3,0,0,2048,115,20,2019
22.72,cg,pak,3,0,0,2048,115,24,2019
16.78,cg,pak,3,0,0,2048,115,16,2019
22.53,cg,pak,3,0,0,2048,115,24,2019
28.15,cg,pak,3,0,0,1024,64,16,2019
28.05,cg,pak,3,0,0,1024,64,16,2019
28.11,cg,pak,3,0,0,1024,64,16,2019
34.73,cg,pak,3,0,0,1024,64,20,2019
34.74,cg,pak,3,0,0,1024,64,20,2019
34.7,cg,pak,3,0,0,1024,64,20,2019
38.3,cg,pak,3,0,0,1024,64,24,2019
38.46,cg,pak,3,0,0,1024,64,24,2019
38.29,cg,pak,3,0,0,1024,64,24,2019
27.47,cg,pak,3,0,0,1024,80,16,2019
27.52,cg,pak,3,0,0,1024,80,16,2019
27.56,cg,pak,3,0,0,1024,80,16,2019
33.74,cg,pak,3,0,0,1024,80,20,2019
33.41,cg,pak,3,0,0,1024,80,20,2019
33.65,cg,pak,3,0,0,1024,80,20,2019
36.23,cg,pak,3,0,0,1024,80,24,2019
36.39,cg,pak,3,0,0,1024,80,24,2019
36.27,cg,pak,3,0,0,1024,80,24,2019
27.51,cg,pak,3,0,0,1024,115,16,2019
27.49,cg,pak,3,0,0,1024,115,16,2019
27.5,cg,pak,3,0,0,1024,115,16,2019
33.29,cg,pak,3,0,0,1024,115,20,2019
33.36,cg,pak,3,0,0,1024,115,20,2019
33.25,cg,pak,3,0,0,1024,115,20,2019
35.55,cg,pak,3,0,0,1024,115,24,2019
35.67,cg,pak,3,0,0,1024,115,24,2019
35.66,cg,pak,3,0,0,1024,115,24,2019
35.76,cg,pak,3,0,0,512,64,16,2019
48,cg,pak,3,0,0,512,64,24,2019
34.59,cg,pak,3,0,0,512,80,16,2019
45.58,cg,pak,3,0,0,512,80,24,2019
34.38,cg,pak,3,0,0,512,115,16,2019
44.63,cg,pak,3,0,0,512,115,24,2019
13.81,cg,pak,4,0,1,4096,64,16,2019
13.76,cg,pak,4,0,1,4096,64,16,2019
18.45,cg,pak,4,0,1,4096,64,20,2019
18.46,cg,pak,4,0,1,4096,64,20,2019
20.98,cg,pak,4,0,1,4096,64,24,2019
20.88,cg,pak,4,0,1,4096,64,24,2019
13.42,cg,pak,4,0,1,4096,80,16,2019
13.45,cg,pak,4,0,1,4096,80,16,2019
17.95,cg,pak,4,0,1,4096,80,20,2019
17.93,cg,pak,4,0,1,4096,80,20,2019
20.2,cg,pak,4,0,1,4096,80,24,2019
13.52,cg,pak,4,0,1,4096,115,16,2019
13.44,cg,pak,4,0,1,4096,115,16,2019
17.8,cg,pak,4,0,1,4096,115,20,2019
17.78,cg,pak,4,0,1,4096,115,20,2019
19.85,cg,pak,4,0,1,4096,115,24,2019
15.05,cg,pak,4,0,1,2048,64,16,2019
20.3,cg,pak,4,0,1,2048,64,20,2019
23.23,cg,pak,4,0,1,2048,64,24,2019
15,cg,pak,4,0,1,2048,64,16,2019
23.18,cg,pak,4,0,1,2048,64,24,2019
14.45,cg,pak,4,0,1,2048,80,16,2019
19.47,cg,pak,4,0,1,2048,80,20,2019
22.18,cg,pak,4,0,1,2048,80,24,2019
14.47,cg,pak,4,0,1,2048,80,16,2019
22.15,cg,pak,4,0,1,2048,80,24,2019
14.46,cg,pak,4,0,1,2048,115,16,2019
19.3,cg,pak,4,0,1,2048,115,20,2019
21.82,cg,pak,4,0,1,2048,115,24,2019
14.59,cg,pak,4,0,1,2048,115,16,2019
21.76,cg,pak,4,0,1,2048,115,24,2019
27.04,cg,pak,4,0,1,1024,64,16,2019
27.01,cg,pak,4,0,1,1024,64,16,2019
26.97,cg,pak,4,0,1,1024,64,16,2019
34.02,cg,pak,4,0,1,1024,64,20,2019
34.09,cg,pak,4,0,1,1024,64,20,2019
34.1,cg,pak,4,0,1,1024,64,20,2019
37.81,cg,pak,4,0,1,1024,64,24,2019
37.91,cg,pak,4,0,1,1024,64,24,2019
38.12,cg,pak,4,0,1,1024,64,24,2019
26.28,cg,pak,4,0,1,1024,80,16,2019
26.27,cg,pak,4,0,1,1024,80,16,2019
26.27,cg,pak,4,0,1,1024,80,16,2019
33,cg,pak,4,0,1,1024,80,20,2019
32.96,cg,pak,4,0,1,1024,80,20,2019
32.87,cg,pak,4,0,1,1024,80,20,2019
35.91,cg,pak,4,0,1,1024,80,24,2019
35.86,cg,pak,4,0,1,1024,80,24,2019
35.95,cg,pak,4,0,1,1024,80,24,2019
26.28,cg,pak,4,0,1,1024,115,16,2019
26.32,cg,pak,4,0,1,1024,115,16,2019
26.34,cg,pak,4,0,1,1024,115,16,2019
32.6,cg,pak,4,0,1,1024,115,20,2019
32.6,cg,pak,4,0,1,1024,115,20,2019
32.62,cg,pak,4,0,1,1024,115,20,2019
35.41,cg,pak,4,0,1,1024,115,24,2019
35.33,cg,pak,4,0,1,1024,115,24,2019
35.24,cg,pak,4,0,1,1024,115,24,2019
35.33,cg,pak,4,0,1,512,64,16,2019
47.78,cg,pak,4,0,1,512,64,24,2019
33.88,cg,pak,4,0,1,512,80,16,2019
45.36,cg,pak,4,0,1,512,80,24,2019
33.85,cg,pak,4,0,1,512,115,16,2019
44.53,cg,pak,4,0,1,512,115,24,2019
13.78,cg,pak,5,0,2,4096,64,16,2019
13.79,cg,pak,5,0,2,4096,64,16,2019
18.47,cg,pak,5,0,2,4096,64,20,2019
18.47,cg,pak,5,0,2,4096,64,20,2019
20.9,cg,pak,5,0,2,4096,64,24,2019
20.91,cg,pak,5,0,2,4096,64,24,2019
13.49,cg,pak,5,0,2,4096,80,16,2019
13.42,cg,pak,5,0,2,4096,80,16,2019
17.89,cg,pak,5,0,2,4096,80,20,2019
17.94,cg,pak,5,0,2,4096,80,20,2019
20.18,cg,pak,5,0,2,4096,80,24,2019
13.42,cg,pak,5,0,2,4096,115,16,2019
13.46,cg,pak,5,0,2,4096,115,16,2019
17.78,cg,pak,5,0,2,4096,115,20,2019
17.82,cg,pak,5,0,2,4096,115,20,2019
19.79,cg,pak,5,0,2,4096,115,24,2019
14.96,cg,pak,5,0,2,2048,64,16,2019
20.25,cg,pak,5,0,2,2048,64,20,2019
23.24,cg,pak,5,0,2,2048,64,24,2019
14.99,cg,pak,5,0,2,2048,64,16,2019
23.21,cg,pak,5,0,2,2048,64,24,2019
14.46,cg,pak,5,0,2,2048,80,16,2019
19.47,cg,pak,5,0,2,2048,80,20,2019
22.12,cg,pak,5,0,2,2048,80,24,2019
14.41,cg,pak,5,0,2,2048,80,16,2019
22.13,cg,pak,5,0,2,2048,80,24,2019
14.49,cg,pak,5,0,2,2048,115,16,2019
19.28,cg,pak,5,0,2,2048,115,20,2019
21.76,cg,pak,5,0,2,2048,115,24,2019
14.51,cg,pak,5,0,2,2048,115,16,2019
21.8,cg,pak,5,0,2,2048,115,24,2019
27.06,cg,pak,5,0,2,1024,64,16,2019
26.97,cg,pak,5,0,2,1024,64,16,2019
26.94,cg,pak,5,0,2,1024,64,16,2019
34,cg,pak,5,0,2,1024,64,20,2019
34.08,cg,pak,5,0,2,1024,64,20,2019
34.05,cg,pak,5,0,2,1024,64,20,2019
37.85,cg,pak,5,0,2,1024,64,24,2019
37.74,cg,pak,5,0,2,1024,64,24,2019
37.98,cg,pak,5,0,2,1024,64,24,2019
26.27,cg,pak,5,0,2,1024,80,16,2019
26.23,cg,pak,5,0,2,1024,80,16,2019
26.3,cg,pak,5,0,2,1024,80,16,2019
32.9,cg,pak,5,0,2,1024,80,20,2019
32.95,cg,pak,5,0,2,1024,80,20,2019
32.86,cg,pak,5,0,2,1024,80,20,2019
35.88,cg,pak,5,0,2,1024,80,24,2019
35.92,cg,pak,5,0,2,1024,80,24,2019
35.85,cg,pak,5,0,2,1024,80,24,2019
26.2,cg,pak,5,0,2,1024,115,16,2019
26.24,cg,pak,5,0,2,1024,115,16,2019
26.24,cg,pak,5,0,2,1024,115,16,2019
32.61,cg,pak,5,0,2,1024,115,20,2019
32.52,cg,pak,5,0,2,1024,115,20,2019
32.65,cg,pak,5,0,2,1024,115,20,2019
35.31,cg,pak,5,0,2,1024,115,24,2019
35.18,cg,pak,5,0,2,1024,115,24,2019
35.24,cg,pak,5,0,2,1024,115,24,2019
35,cg,pak,5,0,2,512,64,16,2019
47.79,cg,pak,5,0,2,512,64,24,2019
33.65,cg,pak,5,0,2,512,80,16,2019
45.37,cg,pak,5,0,2,512,80,24,2019
33.61,cg,pak,5,0,2,512,115,16,2019
44.62,cg,pak,5,0,2,512,115,24,2019
13.9,cg,rand,1,2,0,4096,64,16,2019
13.87,cg,rand,1,2,0,4096,64,16,2019
39.75,cg,rand,1,2,0,4096,64,20,2019
55.43,cg,rand,1,2,0,4096,64,20,2019
50,cg,rand,1,2,0,4096,64,24,2019
56.06,cg,rand,1,2,0,4096,64,24,2019
13.51,cg,rand,1,2,0,4096,80,16,2019
13.56,cg,rand,1,2,0,4096,80,16,2019
40.63,cg,rand,1,2,0,4096,80,20,2019
37.37,cg,rand,1,2,0,4096,80,20,2019
45.94,cg,rand,1,2,0,4096,80,24,2019
13.39,cg,rand,1,2,0,4096,115,16,2019
13.53,cg,rand,1,2,0,4096,115,16,2019
42.33,cg,rand,1,2,0,4096,115,20,2019
44.01,cg,rand,1,2,0,4096,115,20,2019
49.36,cg,rand,1,2,0,4096,115,24,2019
47.64,cg,rand,1,2,0,2048,64,16,2019
54.1,cg,rand,1,2,0,2048,64,20,2019
56.25,cg,rand,1,2,0,2048,64,24,2019
37.29,cg,rand,1,2,0,2048,64,16,2019
60.72,cg,rand,1,2,0,2048,64,24,2019
41.52,cg,rand,1,2,0,2048,80,16,2019
60.63,cg,rand,1,2,0,2048,80,20,2019
66.84,cg,rand,1,2,0,2048,80,24,2019
51.27,cg,rand,1,2,0,2048,80,16,2019
51.95,cg,rand,1,2,0,2048,80,24,2019
47.13,cg,rand,1,2,0,2048,115,16,2019
45.16,cg,rand,1,2,0,2048,115,20,2019
62.62,cg,rand,1,2,0,2048,115,24,2019
39.32,cg,rand,1,2,0,2048,115,16,2019
55.89,cg,rand,1,2,0,2048,115,24,2019
66.91,cg,rand,1,2,0,1024,64,16,2019
60.69,cg,rand,1,2,0,1024,64,16,2019
44.45,cg,rand,1,2,0,1024,64,16,2019
82.01,cg,rand,1,2,0,1024,64,20,2019
85.35,cg,rand,1,2,0,1024,64,20,2019
59.51,cg,rand,1,2,0,1024,64,20,2019
76.36,cg,rand,1,2,0,1024,64,24,2019
80.5,cg,rand,1,2,0,1024,64,24,2019
73.37,cg,rand,1,2,0,1024,64,24,2019
58.23,cg,rand,1,2,0,1024,80,16,2019
70.85,cg,rand,1,2,0,1024,80,16,2019
56.9,cg,rand,1,2,0,1024,80,16,2019
77.17,cg,rand,1,2,0,1024,80,20,2019
95.11,cg,rand,1,2,0,1024,80,20,2019
68.58,cg,rand,1,2,0,1024,80,20,2019
98.13,cg,rand,1,2,0,1024,80,24,2019
77.94,cg,rand,1,2,0,1024,80,24,2019
88.05,cg,rand,1,2,0,1024,80,24,2019
65.9,cg,rand,1,2,0,1024,115,16,2019
56.27,cg,rand,1,2,0,1024,115,16,2019
82.08,cg,rand,1,2,0,1024,115,16,2019
65.79,cg,rand,1,2,0,1024,115,20,2019
97.59,cg,rand,1,2,0,1024,115,20,2019
73.94,cg,rand,1,2,0,1024,115,20,2019
71.14,cg,rand,1,2,0,1024,115,24,2019
73.62,cg,rand,1,2,0,1024,115,24,2019
67.56,cg,rand,1,2,0,1024,115,24,2019
69.82,cg,rand,1,2,0,512,64,16,2019
68.65,cg,rand,1,2,0,512,64,24,2019
64.2,cg,rand,1,2,0,512,80,16,2019
64.09,cg,rand,1,2,0,512,80,24,2019
68.21,cg,rand,1,2,0,512,115,16,2019
86.15,cg,rand,1,2,0,512,115,24,2019
13.86,cg,rand,2,1,0,4096,64,16,2019
13.87,cg,rand,2,1,0,4096,64,16,2019
24.79,cg,rand,2,1,0,4096,64,20,2019
25.17,cg,rand,2,1,0,4096,64,20,2019
29.36,cg,rand,2,1,0,4096,64,24,2019
30.62,cg,rand,2,1,0,4096,64,24,2019
13.53,cg,rand,2,1,0,4096,80,16,2019
13.51,cg,rand,2,1,0,4096,80,16,2019
24.71,cg,rand,2,1,0,4096,80,20,2019
26.15,cg,rand,2,1,0,4096,80,20,2019
30.25,cg,rand,2,1,0,4096,80,24,2019
13.52,cg,rand,2,1,0,4096,115,16,2019
13.52,cg,rand,2,1,0,4096,115,16,2019
25.45,cg,rand,2,1,0,4096,115,20,2019
30.54,cg,rand,2,1,0,4096,115,20,2019
29.17,cg,rand,2,1,0,4096,115,24,2019
26.26,cg,rand,2,1,0,2048,64,16,2019
30.64,cg,rand,2,1,0,2048,64,20,2019
30.78,cg,rand,2,1,0,2048,64,24,2019
23.11,cg,rand,2,1,0,2048,64,16,2019
33.79,cg,rand,2,1,0,2048,64,24,2019
26.37,cg,rand,2,1,0,2048,80,16,2019
29.43,cg,rand,2,1,0,2048,80,20,2019
30.98,cg,rand,2,1,0,2048,80,24,2019
22.63,cg,rand,2,1,0,2048,80,16,2019
32.64,cg,rand,2,1,0,2048,80,24,2019
25.58,cg,rand,2,1,0,2048,115,16,2019
28.81,cg,rand,2,1,0,2048,115,20,2019
31.17,cg,rand,2,1,0,2048,115,24,2019
